
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde1466    Vardas1466     7.01                x.xx                
Pavarde6482    Vardas6482     7.01                x.xx                
Pavarde421     Vardas421      7.01                x.xx                
Pavarde4526    Vardas4526     7.01                x.xx                
Pavarde1446    Vardas1446     7.01                x.xx                
Pavarde7135    Vardas7135     7.01                x.xx                
Pavarde9219    Vardas9219     7.01                x.xx                
Pavarde2143    Vardas2143     7.01                x.xx                
Pavarde3816    Vardas3816     7.01                x.xx                
Pavarde8334    Vardas8334     7.01                x.xx                
Pavarde8147    Vardas8147     7.01                x.xx                
Pavarde4083    Vardas4083     7.01                x.xx                
Pavarde6185    Vardas6185     7.01                x.xx                
Pavarde2451    Vardas2451     7.01                x.xx                
Pavarde2870    Vardas2870     7.01                x.xx                
Pavarde7665    Vardas7665     7.01                x.xx                
Pavarde5602    Vardas5602     7.01                x.xx                
Pavarde7497    Vardas7497     7.01                x.xx                
Pavarde3602    Vardas3602     7.01                x.xx                
Pavarde4281    Vardas4281     7.01                x.xx                
Pavarde3444    Vardas3444     7.01                x.xx                
Pavarde5136    Vardas5136     7.01                x.xx                
Pavarde9263    Vardas9263     7.01                x.xx                
Pavarde4970    Vardas4970     7.01                x.xx                
Pavarde247     Vardas247      7.01                x.xx                
Pavarde5647    Vardas5647     7.01                x.xx                
Pavarde3040    Vardas3040     7.01                x.xx                
Pavarde1273    Vardas1273     7.01                x.xx                
Pavarde3417    Vardas3417     7.01                x.xx                
Pavarde3123    Vardas3123     7.01                x.xx                
Pavarde8403    Vardas8403     7.01                x.xx                
Pavarde3613    Vardas3613     7.01                x.xx                
Pavarde6821    Vardas6821     7.03                x.xx                
Pavarde4239    Vardas4239     7.03                x.xx                
Pavarde7503    Vardas7503     7.03                x.xx                
Pavarde1727    Vardas1727     7.03                x.xx                
Pavarde5997    Vardas5997     7.03                x.xx                
Pavarde2263    Vardas2263     7.03                x.xx                
Pavarde6988    Vardas6988     7.04                x.xx                
Pavarde4405    Vardas4405     7.04                x.xx                
Pavarde136     Vardas136      7.04                x.xx                
Pavarde622     Vardas622      7.04                x.xx                
Pavarde9300    Vardas9300     7.04                x.xx                
Pavarde2221    Vardas2221     7.04                x.xx                
Pavarde1016    Vardas1016     7.04                x.xx                
Pavarde5822    Vardas5822     7.04                x.xx                
Pavarde5435    Vardas5435     7.04                x.xx                
Pavarde1622    Vardas1622     7.04                x.xx                
Pavarde8976    Vardas8976     7.04                x.xx                
Pavarde5318    Vardas5318     7.04                x.xx                
Pavarde7864    Vardas7864     7.04                x.xx                
Pavarde6651    Vardas6651     7.04                x.xx                
Pavarde6351    Vardas6351     7.04                x.xx                
Pavarde9867    Vardas9867     7.04                x.xx                
Pavarde5412    Vardas5412     7.04                x.xx                
Pavarde6822    Vardas6822     7.04                x.xx                
Pavarde833     Vardas833      7.04                x.xx                
Pavarde1324    Vardas1324     7.04                x.xx                
Pavarde8972    Vardas8972     7.04                x.xx                
Pavarde9908    Vardas9908     7.04                x.xx                
Pavarde9955    Vardas9955     7.04                x.xx                
Pavarde3077    Vardas3077     7.04                x.xx                
Pavarde4731    Vardas4731     7.04                x.xx                
Pavarde2816    Vardas2816     7.04                x.xx                
Pavarde7606    Vardas7606     7.04                x.xx                
Pavarde5393    Vardas5393     7.04                x.xx                
Pavarde1610    Vardas1610     7.04                x.xx                
Pavarde260     Vardas260      7.04                x.xx                
Pavarde1751    Vardas1751     7.04                x.xx                
Pavarde5850    Vardas5850     7.04                x.xx                
Pavarde5694    Vardas5694     7.04                x.xx                
Pavarde5546    Vardas5546     7.04                x.xx                
Pavarde2618    Vardas2618     7.04                x.xx                
Pavarde5879    Vardas5879     7.04                x.xx                
Pavarde329     Vardas329      7.04                x.xx                
Pavarde8819    Vardas8819     7.04                x.xx                
Pavarde3546    Vardas3546     7.04                x.xx                
Pavarde1942    Vardas1942     7.04                x.xx                
Pavarde2605    Vardas2605     7.04                x.xx                
Pavarde1144    Vardas1144     7.04                x.xx                
Pavarde7362    Vardas7362     7.04                x.xx                
Pavarde5505    Vardas5505     7.04                x.xx                
Pavarde4809    Vardas4809     7.04                x.xx                
Pavarde9326    Vardas9326     7.05                x.xx                
Pavarde157     Vardas157      7.05                x.xx                
Pavarde5732    Vardas5732     7.05                x.xx                
Pavarde9799    Vardas9799     7.05                x.xx                
Pavarde703     Vardas703      7.05                x.xx                
Pavarde4132    Vardas4132     7.05                x.xx                
Pavarde3449    Vardas3449     7.05                x.xx                
Pavarde51      Vardas51       7.07                x.xx                
Pavarde2408    Vardas2408     7.07                x.xx                
Pavarde7319    Vardas7319     7.07                x.xx                
Pavarde2793    Vardas2793     7.07                x.xx                
Pavarde5409    Vardas5409     7.07                x.xx                
Pavarde5655    Vardas5655     7.07                x.xx                
Pavarde6115    Vardas6115     7.07                x.xx                
Pavarde3415    Vardas3415     7.07                x.xx                
Pavarde3833    Vardas3833     7.07                x.xx                
Pavarde8150    Vardas8150     7.07                x.xx                
Pavarde8433    Vardas8433     7.07                x.xx                
Pavarde1964    Vardas1964     7.07                x.xx                
Pavarde9944    Vardas9944     7.07                x.xx                
Pavarde1371    Vardas1371     7.07                x.xx                
Pavarde3071    Vardas3071     7.07                x.xx                
Pavarde2977    Vardas2977     7.07                x.xx                
Pavarde5902    Vardas5902     7.07                x.xx                
Pavarde7486    Vardas7486     7.07                x.xx                
Pavarde3387    Vardas3387     7.07                x.xx                
Pavarde6013    Vardas6013     7.07                x.xx                
Pavarde2735    Vardas2735     7.07                x.xx                
Pavarde9983    Vardas9983     7.07                x.xx                
Pavarde7138    Vardas7138     7.07                x.xx                
Pavarde3334    Vardas3334     7.07                x.xx                
Pavarde3005    Vardas3005     7.07                x.xx                
Pavarde7873    Vardas7873     7.07                x.xx                
Pavarde7388    Vardas7388     7.07                x.xx                
Pavarde2343    Vardas2343     7.07                x.xx                
Pavarde5820    Vardas5820     7.07                x.xx                
Pavarde1141    Vardas1141     7.07                x.xx                
Pavarde5108    Vardas5108     7.07                x.xx                
Pavarde8767    Vardas8767     7.07                x.xx                
Pavarde2078    Vardas2078     7.07                x.xx                
Pavarde1500    Vardas1500     7.07                x.xx                
Pavarde5075    Vardas5075     7.07                x.xx                
Pavarde9084    Vardas9084     7.07                x.xx                
Pavarde2088    Vardas2088     7.07                x.xx                
Pavarde1225    Vardas1225     7.07                x.xx                
Pavarde1941    Vardas1941     7.07                x.xx                
Pavarde4761    Vardas4761     7.07                x.xx                
Pavarde8918    Vardas8918     7.08                x.xx                
Pavarde1937    Vardas1937     7.08                x.xx                
Pavarde7758    Vardas7758     7.08                x.xx                
Pavarde2664    Vardas2664     7.08                x.xx                
Pavarde6949    Vardas6949     7.08                x.xx                
Pavarde7764    Vardas7764     7.08                x.xx                
Pavarde7487    Vardas7487     7.08                x.xx                
Pavarde6171    Vardas6171     7.08                x.xx                
Pavarde1815    Vardas1815     7.08                x.xx                
Pavarde5985    Vardas5985     7.09                x.xx                
Pavarde3081    Vardas3081     7.09                x.xx                
Pavarde3324    Vardas3324     7.09                x.xx                
Pavarde8484    Vardas8484     7.09                x.xx                
Pavarde1416    Vardas1416     7.09                x.xx                
Pavarde9700    Vardas9700     7.09                x.xx                
Pavarde7580    Vardas7580     7.09                x.xx                
Pavarde6059    Vardas6059     7.09                x.xx                
Pavarde3503    Vardas3503     7.09                x.xx                
Pavarde6298    Vardas6298     7.09                x.xx                
Pavarde6340    Vardas6340     7.09                x.xx                
Pavarde5228    Vardas5228     7.09                x.xx                
Pavarde6367    Vardas6367     7.09                x.xx                
Pavarde315     Vardas315      7.09                x.xx                
Pavarde4965    Vardas4965     7.09                x.xx                
Pavarde2303    Vardas2303     7.09                x.xx                
Pavarde8497    Vardas8497     7.09                x.xx                
Pavarde7896    Vardas7896     7.09                x.xx                
Pavarde3474    Vardas3474     7.09                x.xx                
Pavarde7403    Vardas7403     7.09                x.xx                
Pavarde5953    Vardas5953     7.09                x.xx                
Pavarde5053    Vardas5053     7.09                x.xx                
Pavarde9680    Vardas9680     7.09                x.xx                
Pavarde2022    Vardas2022     7.09                x.xx                
Pavarde5962    Vardas5962     7.09                x.xx                
Pavarde8073    Vardas8073     7.09                x.xx                
Pavarde9262    Vardas9262     7.09                x.xx                
Pavarde1560    Vardas1560     7.09                x.xx                
Pavarde9422    Vardas9422     7.09                x.xx                
Pavarde363     Vardas363      7.11                x.xx                
Pavarde8855    Vardas8855     7.11                x.xx                
Pavarde8129    Vardas8129     7.11                x.xx                
Pavarde7557    Vardas7557     7.11                x.xx                
Pavarde7346    Vardas7346     7.11                x.xx                
Pavarde6581    Vardas6581     7.11                x.xx                
Pavarde3751    Vardas3751     7.11                x.xx                
Pavarde1098    Vardas1098     7.11                x.xx                
Pavarde1494    Vardas1494     7.11                x.xx                
Pavarde1498    Vardas1498     7.12                x.xx                
Pavarde9899    Vardas9899     7.12                x.xx                
Pavarde8451    Vardas8451     7.12                x.xx                
Pavarde6598    Vardas6598     7.12                x.xx                
Pavarde3419    Vardas3419     7.12                x.xx                
Pavarde482     Vardas482      7.12                x.xx                
Pavarde5424    Vardas5424     7.12                x.xx                
Pavarde3480    Vardas3480     7.12                x.xx                
Pavarde8766    Vardas8766     7.12                x.xx                
Pavarde1585    Vardas1585     7.12                x.xx                
Pavarde2595    Vardas2595     7.12                x.xx                
Pavarde6859    Vardas6859     7.12                x.xx                
Pavarde9625    Vardas9625     7.12                x.xx                
Pavarde8836    Vardas8836     7.12                x.xx                
Pavarde4116    Vardas4116     7.12                x.xx                
Pavarde2016    Vardas2016     7.12                x.xx                
Pavarde4925    Vardas4925     7.12                x.xx                
Pavarde9674    Vardas9674     7.12                x.xx                
Pavarde9237    Vardas9237     7.12                x.xx                
Pavarde9636    Vardas9636     7.12                x.xx                
Pavarde1476    Vardas1476     7.12                x.xx                
Pavarde6147    Vardas6147     7.12                x.xx                
Pavarde5963    Vardas5963     7.12                x.xx                
Pavarde4668    Vardas4668     7.12                x.xx                
Pavarde7353    Vardas7353     7.12                x.xx                
Pavarde623     Vardas623      7.12                x.xx                
Pavarde4810    Vardas4810     7.12                x.xx                
Pavarde7131    Vardas7131     7.12                x.xx                
Pavarde3649    Vardas3649     7.12                x.xx                
Pavarde5805    Vardas5805     7.12                x.xx                
Pavarde80      Vardas80       7.12                x.xx                
Pavarde6742    Vardas6742     7.12                x.xx                
Pavarde697     Vardas697      7.13                x.xx                
Pavarde4627    Vardas4627     7.13                x.xx                
Pavarde8141    Vardas8141     7.13                x.xx                
Pavarde3824    Vardas3824     7.13                x.xx                
Pavarde6190    Vardas6190     7.13                x.xx                
Pavarde209     Vardas209      7.13                x.xx                
Pavarde4407    Vardas4407     7.13                x.xx                
Pavarde9379    Vardas9379     7.13                x.xx                
Pavarde1335    Vardas1335     7.13                x.xx                
Pavarde2928    Vardas2928     7.13                x.xx                
Pavarde927     Vardas927      7.13                x.xx                
Pavarde1976    Vardas1976     7.13                x.xx                
Pavarde6607    Vardas6607     7.15                x.xx                
Pavarde8582    Vardas8582     7.15                x.xx                
Pavarde9327    Vardas9327     7.15                x.xx                
Pavarde4604    Vardas4604     7.15                x.xx                
Pavarde7972    Vardas7972     7.15                x.xx                
Pavarde8942    Vardas8942     7.15                x.xx                
Pavarde940     Vardas940      7.15                x.xx                
Pavarde8493    Vardas8493     7.15                x.xx                
Pavarde3953    Vardas3953     7.15                x.xx                
Pavarde3133    Vardas3133     7.15                x.xx                
Pavarde5910    Vardas5910     7.15                x.xx                
Pavarde6084    Vardas6084     7.15                x.xx                
Pavarde4636    Vardas4636     7.15                x.xx                
Pavarde2167    Vardas2167     7.15                x.xx                
Pavarde1973    Vardas1973     7.15                x.xx                
Pavarde2317    Vardas2317     7.15                x.xx                
Pavarde3781    Vardas3781     7.15                x.xx                
Pavarde2551    Vardas2551     7.15                x.xx                
Pavarde579     Vardas579      7.15                x.xx                
Pavarde7345    Vardas7345     7.15                x.xx                
Pavarde502     Vardas502      7.15                x.xx                
Pavarde4865    Vardas4865     7.15                x.xx                
Pavarde2732    Vardas2732     7.15                x.xx                
Pavarde3039    Vardas3039     7.15                x.xx                
Pavarde1218    Vardas1218     7.15                x.xx                
Pavarde6764    Vardas6764     7.15                x.xx                
Pavarde3851    Vardas3851     7.15                x.xx                
Pavarde6579    Vardas6579     7.15                x.xx                
Pavarde8191    Vardas8191     7.15                x.xx                
Pavarde7903    Vardas7903     7.15                x.xx                
Pavarde8453    Vardas8453     7.16                x.xx                
Pavarde9565    Vardas9565     7.16                x.xx                
Pavarde863     Vardas863      7.16                x.xx                
Pavarde5487    Vardas5487     7.16                x.xx                
Pavarde6979    Vardas6979     7.16                x.xx                
Pavarde9042    Vardas9042     7.16                x.xx                
Pavarde3527    Vardas3527     7.16                x.xx                
Pavarde6575    Vardas6575     7.16                x.xx                
Pavarde3209    Vardas3209     7.16                x.xx                
Pavarde9468    Vardas9468     7.16                x.xx                
Pavarde5143    Vardas5143     7.16                x.xx                
Pavarde3692    Vardas3692     7.16                x.xx                
Pavarde6884    Vardas6884     7.17                x.xx                
Pavarde3421    Vardas3421     7.17                x.xx                
Pavarde1426    Vardas1426     7.17                x.xx                
Pavarde1443    Vardas1443     7.17                x.xx                
Pavarde733     Vardas733      7.17                x.xx                
Pavarde7595    Vardas7595     7.17                x.xx                
Pavarde4721    Vardas4721     7.17                x.xx                
Pavarde7247    Vardas7247     7.17                x.xx                
Pavarde9543    Vardas9543     7.17                x.xx                
Pavarde6123    Vardas6123     7.17                x.xx                
Pavarde6136    Vardas6136     7.17                x.xx                
Pavarde2262    Vardas2262     7.17                x.xx                
Pavarde6538    Vardas6538     7.17                x.xx                
Pavarde8100    Vardas8100     7.17                x.xx                
Pavarde8467    Vardas8467     7.17                x.xx                
Pavarde3079    Vardas3079     7.17                x.xx                
Pavarde4448    Vardas4448     7.17                x.xx                
Pavarde6508    Vardas6508     7.17                x.xx                
Pavarde3263    Vardas3263     7.17                x.xx                
Pavarde8366    Vardas8366     7.17                x.xx                
Pavarde7430    Vardas7430     7.17                x.xx                
Pavarde2140    Vardas2140     7.17                x.xx                
Pavarde8712    Vardas8712     7.17                x.xx                
Pavarde2941    Vardas2941     7.17                x.xx                
Pavarde4647    Vardas4647     7.17                x.xx                
Pavarde2434    Vardas2434     7.17                x.xx                
Pavarde3542    Vardas3542     7.17                x.xx                
Pavarde2896    Vardas2896     7.17                x.xx                
Pavarde3915    Vardas3915     7.17                x.xx                
Pavarde3038    Vardas3038     7.17                x.xx                
Pavarde4356    Vardas4356     7.17                x.xx                
Pavarde7911    Vardas7911     7.17                x.xx                
Pavarde8184    Vardas8184     7.17                x.xx                
Pavarde6860    Vardas6860     7.17                x.xx                
Pavarde5293    Vardas5293     7.17                x.xx                
Pavarde2466    Vardas2466     7.19                x.xx                
Pavarde9297    Vardas9297     7.19                x.xx                
Pavarde5773    Vardas5773     7.19                x.xx                
Pavarde9433    Vardas9433     7.19                x.xx                
Pavarde6697    Vardas6697     7.19                x.xx                
Pavarde1620    Vardas1620     7.19                x.xx                
Pavarde8747    Vardas8747     7.19                x.xx                
Pavarde9000    Vardas9000     7.19                x.xx                
Pavarde2341    Vardas2341     7.19                x.xx                
Pavarde9144    Vardas9144     7.19                x.xx                
Pavarde5354    Vardas5354     7.19                x.xx                
Pavarde6960    Vardas6960     7.19                x.xx                
Pavarde3902    Vardas3902     7.20                x.xx                
Pavarde5738    Vardas5738     7.20                x.xx                
Pavarde8474    Vardas8474     7.20                x.xx                
Pavarde185     Vardas185      7.20                x.xx                
Pavarde7947    Vardas7947     7.20                x.xx                
Pavarde5743    Vardas5743     7.20                x.xx                
Pavarde3095    Vardas3095     7.20                x.xx                
Pavarde9520    Vardas9520     7.20                x.xx                
Pavarde4934    Vardas4934     7.20                x.xx                
Pavarde5303    Vardas5303     7.20                x.xx                
Pavarde5201    Vardas5201     7.20                x.xx                
Pavarde7879    Vardas7879     7.20                x.xx                
Pavarde4382    Vardas4382     7.20                x.xx                
Pavarde92      Vardas92       7.20                x.xx                
Pavarde6546    Vardas6546     7.20                x.xx                
Pavarde7848    Vardas7848     7.20                x.xx                
Pavarde1593    Vardas1593     7.20                x.xx                
Pavarde8703    Vardas8703     7.20                x.xx                
Pavarde3587    Vardas3587     7.20                x.xx                
Pavarde4663    Vardas4663     7.20                x.xx                
Pavarde4005    Vardas4005     7.20                x.xx                
Pavarde7528    Vardas7528     7.20                x.xx                
Pavarde3391    Vardas3391     7.20                x.xx                
Pavarde3290    Vardas3290     7.20                x.xx                
Pavarde8027    Vardas8027     7.20                x.xx                
Pavarde9646    Vardas9646     7.20                x.xx                
Pavarde6812    Vardas6812     7.20                x.xx                
Pavarde2965    Vardas2965     7.20                x.xx                
Pavarde8021    Vardas8021     7.20                x.xx                
Pavarde6649    Vardas6649     7.20                x.xx                
Pavarde3556    Vardas3556     7.20                x.xx                
Pavarde1936    Vardas1936     7.20                x.xx                
Pavarde6885    Vardas6885     7.20                x.xx                
Pavarde7361    Vardas7361     7.20                x.xx                
Pavarde8213    Vardas8213     7.20                x.xx                
Pavarde2268    Vardas2268     7.20                x.xx                
Pavarde4457    Vardas4457     7.20                x.xx                
Pavarde6291    Vardas6291     7.20                x.xx                
Pavarde6883    Vardas6883     7.20                x.xx                
Pavarde2141    Vardas2141     7.20                x.xx                
Pavarde87      Vardas87       7.21                x.xx                
Pavarde6716    Vardas6716     7.21                x.xx                
Pavarde1277    Vardas1277     7.21                x.xx                
Pavarde2714    Vardas2714     7.21                x.xx                
Pavarde6356    Vardas6356     7.21                x.xx                
Pavarde8119    Vardas8119     7.21                x.xx                
Pavarde5700    Vardas5700     7.21                x.xx                
Pavarde6422    Vardas6422     7.21                x.xx                
Pavarde5642    Vardas5642     7.21                x.xx                
Pavarde3864    Vardas3864     7.21                x.xx                
Pavarde468     Vardas468      7.21                x.xx                
Pavarde1745    Vardas1745     7.21                x.xx                
Pavarde3668    Vardas3668     7.21                x.xx                
Pavarde7317    Vardas7317     7.21                x.xx                
Pavarde1644    Vardas1644     7.23                x.xx                
Pavarde5084    Vardas5084     7.23                x.xx                
Pavarde6990    Vardas6990     7.23                x.xx                
Pavarde4248    Vardas4248     7.23                x.xx                
Pavarde7387    Vardas7387     7.23                x.xx                
Pavarde4002    Vardas4002     7.23                x.xx                
Pavarde1010    Vardas1010     7.23                x.xx                
Pavarde5018    Vardas5018     7.23                x.xx                
Pavarde6673    Vardas6673     7.23                x.xx                
Pavarde3934    Vardas3934     7.23                x.xx                
Pavarde2441    Vardas2441     7.23                x.xx                
Pavarde8912    Vardas8912     7.23                x.xx                
Pavarde5003    Vardas5003     7.23                x.xx                
Pavarde3536    Vardas3536     7.23                x.xx                
Pavarde1686    Vardas1686     7.23                x.xx                
Pavarde9452    Vardas9452     7.23                x.xx                
Pavarde1463    Vardas1463     7.23                x.xx                
Pavarde1256    Vardas1256     7.23                x.xx                
Pavarde3894    Vardas3894     7.23                x.xx                
Pavarde9465    Vardas9465     7.23                x.xx                
Pavarde8109    Vardas8109     7.23                x.xx                
Pavarde9534    Vardas9534     7.23                x.xx                
Pavarde186     Vardas186      7.23                x.xx                
Pavarde3861    Vardas3861     7.23                x.xx                
Pavarde4717    Vardas4717     7.23                x.xx                
Pavarde3431    Vardas3431     7.23                x.xx                
Pavarde3163    Vardas3163     7.23                x.xx                
Pavarde2988    Vardas2988     7.24                x.xx                
Pavarde2947    Vardas2947     7.24                x.xx                
Pavarde9035    Vardas9035     7.24                x.xx                
Pavarde9139    Vardas9139     7.24                x.xx                
Pavarde2166    Vardas2166     7.24                x.xx                
Pavarde177     Vardas177      7.24                x.xx                
Pavarde823     Vardas823      7.24                x.xx                
Pavarde5113    Vardas5113     7.24                x.xx                
Pavarde5466    Vardas5466     7.24                x.xx                
Pavarde5484    Vardas5484     7.24                x.xx                
Pavarde4409    Vardas4409     7.24                x.xx                
Pavarde6962    Vardas6962     7.24                x.xx                
Pavarde3897    Vardas3897     7.24                x.xx                
Pavarde4323    Vardas4323     7.24                x.xx                
Pavarde3036    Vardas3036     7.24                x.xx                
Pavarde8705    Vardas8705     7.25                x.xx                
Pavarde7569    Vardas7569     7.25                x.xx                
Pavarde9696    Vardas9696     7.25                x.xx                
Pavarde4605    Vardas4605     7.25                x.xx                
Pavarde7358    Vardas7358     7.25                x.xx                
Pavarde3663    Vardas3663     7.25                x.xx                
Pavarde1285    Vardas1285     7.25                x.xx                
Pavarde3653    Vardas3653     7.25                x.xx                
Pavarde285     Vardas285      7.25                x.xx                
Pavarde7261    Vardas7261     7.25                x.xx                
Pavarde4494    Vardas4494     7.25                x.xx                
Pavarde607     Vardas607      7.25                x.xx                
Pavarde1910    Vardas1910     7.25                x.xx                
Pavarde8506    Vardas8506     7.25                x.xx                
Pavarde7831    Vardas7831     7.25                x.xx                
Pavarde1827    Vardas1827     7.25                x.xx                
Pavarde9640    Vardas9640     7.25                x.xx                
Pavarde9770    Vardas9770     7.25                x.xx                
Pavarde4235    Vardas4235     7.25                x.xx                
Pavarde4227    Vardas4227     7.27                x.xx                
Pavarde5901    Vardas5901     7.27                x.xx                
Pavarde8636    Vardas8636     7.27                x.xx                
Pavarde1357    Vardas1357     7.27                x.xx                
Pavarde4983    Vardas4983     7.27                x.xx                
Pavarde8204    Vardas8204     7.27                x.xx                
Pavarde7283    Vardas7283     7.27                x.xx                
Pavarde5472    Vardas5472     7.27                x.xx                
Pavarde4987    Vardas4987     7.27                x.xx                
Pavarde2411    Vardas2411     7.27                x.xx                
Pavarde7026    Vardas7026     7.27                x.xx                
Pavarde980     Vardas980      7.28                x.xx                
Pavarde7485    Vardas7485     7.28                x.xx                
Pavarde8256    Vardas8256     7.28                x.xx                
Pavarde1807    Vardas1807     7.28                x.xx                
Pavarde9801    Vardas9801     7.28                x.xx                
Pavarde1085    Vardas1085     7.28                x.xx                
Pavarde3823    Vardas3823     7.28                x.xx                
Pavarde2457    Vardas2457     7.28                x.xx                
Pavarde5032    Vardas5032     7.28                x.xx                
Pavarde3137    Vardas3137     7.28                x.xx                
Pavarde4957    Vardas4957     7.28                x.xx                
Pavarde1974    Vardas1974     7.28                x.xx                
Pavarde9539    Vardas9539     7.28                x.xx                
Pavarde7608    Vardas7608     7.28                x.xx                
Pavarde5051    Vardas5051     7.28                x.xx                
Pavarde3875    Vardas3875     7.28                x.xx                
Pavarde4030    Vardas4030     7.28                x.xx                
Pavarde8252    Vardas8252     7.28                x.xx                
Pavarde7837    Vardas7837     7.28                x.xx                
Pavarde4972    Vardas4972     7.29                x.xx                
Pavarde2111    Vardas2111     7.29                x.xx                
Pavarde9345    Vardas9345     7.29                x.xx                
Pavarde7955    Vardas7955     7.29                x.xx                
Pavarde1432    Vardas1432     7.29                x.xx                
Pavarde8108    Vardas8108     7.29                x.xx                
Pavarde6459    Vardas6459     7.29                x.xx                
Pavarde3214    Vardas3214     7.29                x.xx                
Pavarde9966    Vardas9966     7.29                x.xx                
Pavarde6455    Vardas6455     7.29                x.xx                
Pavarde3155    Vardas3155     7.29                x.xx                
Pavarde5       Vardas5        7.29                x.xx                
Pavarde1980    Vardas1980     7.29                x.xx                
Pavarde1306    Vardas1306     7.29                x.xx                
Pavarde9767    Vardas9767     7.29                x.xx                
Pavarde6451    Vardas6451     7.29                x.xx                
Pavarde606     Vardas606      7.29                x.xx                
Pavarde5569    Vardas5569     7.29                x.xx                
Pavarde4484    Vardas4484     7.29                x.xx                
Pavarde9313    Vardas9313     7.31                x.xx                
Pavarde8755    Vardas8755     7.31                x.xx                
Pavarde9386    Vardas9386     7.31                x.xx                
Pavarde2248    Vardas2248     7.31                x.xx                
Pavarde7257    Vardas7257     7.31                x.xx                
Pavarde8446    Vardas8446     7.31                x.xx                
Pavarde8140    Vardas8140     7.31                x.xx                
Pavarde2654    Vardas2654     7.31                x.xx                
Pavarde7645    Vardas7645     7.31                x.xx                
Pavarde3381    Vardas3381     7.31                x.xx                
Pavarde2120    Vardas2120     7.31                x.xx                
Pavarde584     Vardas584      7.31                x.xx                
Pavarde6848    Vardas6848     7.31                x.xx                
Pavarde1126    Vardas1126     7.31                x.xx                
Pavarde6933    Vardas6933     7.31                x.xx                
Pavarde3697    Vardas3697     7.31                x.xx                
Pavarde3499    Vardas3499     7.31                x.xx                
Pavarde2427    Vardas2427     7.31                x.xx                
Pavarde7910    Vardas7910     7.31                x.xx                
Pavarde4733    Vardas4733     7.31                x.xx                
Pavarde6695    Vardas6695     7.31                x.xx                
Pavarde3661    Vardas3661     7.31                x.xx                
Pavarde7834    Vardas7834     7.31                x.xx                
Pavarde4101    Vardas4101     7.32                x.xx                
Pavarde3142    Vardas3142     7.32                x.xx                
Pavarde5269    Vardas5269     7.32                x.xx                
Pavarde3736    Vardas3736     7.32                x.xx                
Pavarde8443    Vardas8443     7.32                x.xx                
Pavarde9789    Vardas9789     7.32                x.xx                
Pavarde7492    Vardas7492     7.32                x.xx                
Pavarde4426    Vardas4426     7.32                x.xx                
Pavarde2027    Vardas2027     7.32                x.xx                
Pavarde6787    Vardas6787     7.32                x.xx                
Pavarde9958    Vardas9958     7.32                x.xx                
Pavarde1603    Vardas1603     7.32                x.xx                
Pavarde2309    Vardas2309     7.32                x.xx                
Pavarde6862    Vardas6862     7.32                x.xx                
Pavarde638     Vardas638      7.32                x.xx                
Pavarde1374    Vardas1374     7.32                x.xx                
Pavarde1790    Vardas1790     7.32                x.xx                
Pavarde9295    Vardas9295     7.32                x.xx                
Pavarde6892    Vardas6892     7.32                x.xx                
Pavarde831     Vardas831      7.32                x.xx                
Pavarde7256    Vardas7256     7.33                x.xx                
Pavarde8745    Vardas8745     7.33                x.xx                
Pavarde1619    Vardas1619     7.33                x.xx                
Pavarde9273    Vardas9273     7.33                x.xx                
Pavarde4795    Vardas4795     7.33                x.xx                
Pavarde7722    Vardas7722     7.33                x.xx                
Pavarde4176    Vardas4176     7.33                x.xx                
Pavarde8509    Vardas8509     7.33                x.xx                
Pavarde6806    Vardas6806     7.33                x.xx                
Pavarde7819    Vardas7819     7.33                x.xx                
Pavarde7411    Vardas7411     7.33                x.xx                
Pavarde5077    Vardas5077     7.33                x.xx                
Pavarde4634    Vardas4634     7.33                x.xx                
Pavarde2751    Vardas2751     7.33                x.xx                
Pavarde6479    Vardas6479     7.33                x.xx                
Pavarde9585    Vardas9585     7.33                x.xx                
Pavarde8905    Vardas8905     7.33                x.xx                
Pavarde4861    Vardas4861     7.33                x.xx                
Pavarde9348    Vardas9348     7.33                x.xx                
Pavarde4555    Vardas4555     7.33                x.xx                
Pavarde6425    Vardas6425     7.33                x.xx                
Pavarde7118    Vardas7118     7.33                x.xx                
Pavarde3343    Vardas3343     7.35                x.xx                
Pavarde6305    Vardas6305     7.35                x.xx                
Pavarde6454    Vardas6454     7.35                x.xx                
Pavarde3791    Vardas3791     7.35                x.xx                
Pavarde9122    Vardas9122     7.35                x.xx                
Pavarde4041    Vardas4041     7.35                x.xx                
Pavarde9485    Vardas9485     7.35                x.xx                
Pavarde9478    Vardas9478     7.35                x.xx                
Pavarde3413    Vardas3413     7.35                x.xx                
Pavarde2719    Vardas2719     7.35                x.xx                
Pavarde8525    Vardas8525     7.35                x.xx                
Pavarde8863    Vardas8863     7.35                x.xx                
Pavarde5548    Vardas5548     7.35                x.xx                
Pavarde8658    Vardas8658     7.35                x.xx                
Pavarde6541    Vardas6541     7.35                x.xx                
Pavarde4900    Vardas4900     7.35                x.xx                
Pavarde2960    Vardas2960     7.35                x.xx                
Pavarde2271    Vardas2271     7.35                x.xx                
Pavarde2272    Vardas2272     7.35                x.xx                
Pavarde5234    Vardas5234     7.35                x.xx                
Pavarde4536    Vardas4536     7.35                x.xx                
Pavarde6558    Vardas6558     7.35                x.xx                
