
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde6463    Vardas6463     4.51                x.xx                
Pavarde518     Vardas518      4.51                x.xx                
Pavarde7119    Vardas7119     4.51                x.xx                
Pavarde6485    Vardas6485     4.51                x.xx                
Pavarde7089    Vardas7089     4.51                x.xx                
Pavarde2320    Vardas2320     4.51                x.xx                
Pavarde471     Vardas471      4.51                x.xx                
Pavarde3010    Vardas3010     4.51                x.xx                
Pavarde6137    Vardas6137     4.51                x.xx                
Pavarde6133    Vardas6133     4.51                x.xx                
Pavarde1838    Vardas1838     4.51                x.xx                
Pavarde8386    Vardas8386     4.51                x.xx                
Pavarde2476    Vardas2476     4.51                x.xx                
Pavarde2475    Vardas2475     4.51                x.xx                
Pavarde2727    Vardas2727     4.51                x.xx                
Pavarde3782    Vardas3782     4.51                x.xx                
Pavarde8552    Vardas8552     4.51                x.xx                
Pavarde8006    Vardas8006     4.51                x.xx                
Pavarde1517    Vardas1517     4.51                x.xx                
Pavarde3146    Vardas3146     4.51                x.xx                
Pavarde1886    Vardas1886     4.51                x.xx                
Pavarde9287    Vardas9287     4.51                x.xx                
Pavarde8017    Vardas8017     4.51                x.xx                
Pavarde4964    Vardas4964     4.51                x.xx                
Pavarde7780    Vardas7780     4.52                x.xx                
Pavarde5121    Vardas5121     4.52                x.xx                
Pavarde298     Vardas298      4.52                x.xx                
Pavarde4055    Vardas4055     4.52                x.xx                
Pavarde4251    Vardas4251     4.52                x.xx                
Pavarde2841    Vardas2841     4.52                x.xx                
Pavarde5200    Vardas5200     4.52                x.xx                
Pavarde9059    Vardas9059     4.52                x.xx                
Pavarde2496    Vardas2496     4.53                x.xx                
Pavarde895     Vardas895      4.53                x.xx                
Pavarde1991    Vardas1991     4.53                x.xx                
Pavarde1154    Vardas1154     4.53                x.xx                
Pavarde5311    Vardas5311     4.53                x.xx                
Pavarde1970    Vardas1970     4.53                x.xx                
Pavarde9259    Vardas9259     4.53                x.xx                
Pavarde9221    Vardas9221     4.53                x.xx                
Pavarde7420    Vardas7420     4.53                x.xx                
Pavarde5158    Vardas5158     4.53                x.xx                
Pavarde1307    Vardas1307     4.53                x.xx                
Pavarde4145    Vardas4145     4.53                x.xx                
Pavarde4754    Vardas4754     4.53                x.xx                
Pavarde5804    Vardas5804     4.53                x.xx                
Pavarde9464    Vardas9464     4.53                x.xx                
Pavarde1348    Vardas1348     4.53                x.xx                
Pavarde9969    Vardas9969     4.53                x.xx                
Pavarde3754    Vardas3754     4.53                x.xx                
Pavarde5332    Vardas5332     4.53                x.xx                
Pavarde6676    Vardas6676     4.53                x.xx                
Pavarde9002    Vardas9002     4.53                x.xx                
Pavarde9541    Vardas9541     4.53                x.xx                
Pavarde2286    Vardas2286     4.53                x.xx                
Pavarde609     Vardas609      4.53                x.xx                
Pavarde1254    Vardas1254     4.53                x.xx                
Pavarde9406    Vardas9406     4.53                x.xx                
Pavarde3491    Vardas3491     4.53                x.xx                
Pavarde6143    Vardas6143     4.53                x.xx                
Pavarde7193    Vardas7193     4.53                x.xx                
Pavarde3990    Vardas3990     4.53                x.xx                
Pavarde3410    Vardas3410     4.53                x.xx                
Pavarde7280    Vardas7280     4.53                x.xx                
Pavarde6413    Vardas6413     4.53                x.xx                
Pavarde5268    Vardas5268     4.53                x.xx                
Pavarde8961    Vardas8961     4.53                x.xx                
Pavarde189     Vardas189      4.53                x.xx                
Pavarde6775    Vardas6775     4.53                x.xx                
Pavarde8958    Vardas8958     4.53                x.xx                
Pavarde9401    Vardas9401     4.53                x.xx                
Pavarde1161    Vardas1161     4.55                x.xx                
Pavarde5432    Vardas5432     4.55                x.xx                
Pavarde3524    Vardas3524     4.55                x.xx                
Pavarde1290    Vardas1290     4.55                x.xx                
Pavarde3757    Vardas3757     4.55                x.xx                
Pavarde4736    Vardas4736     4.55                x.xx                
Pavarde710     Vardas710      4.55                x.xx                
Pavarde727     Vardas727      4.55                x.xx                
Pavarde165     Vardas165      4.55                x.xx                
Pavarde4081    Vardas4081     4.55                x.xx                
Pavarde7617    Vardas7617     4.55                x.xx                
Pavarde2147    Vardas2147     4.55                x.xx                
Pavarde8290    Vardas8290     4.55                x.xx                
Pavarde3877    Vardas3877     4.56                x.xx                
Pavarde5939    Vardas5939     4.56                x.xx                
Pavarde7706    Vardas7706     4.56                x.xx                
Pavarde3972    Vardas3972     4.56                x.xx                
Pavarde9135    Vardas9135     4.56                x.xx                
Pavarde7584    Vardas7584     4.56                x.xx                
Pavarde4630    Vardas4630     4.56                x.xx                
Pavarde3645    Vardas3645     4.56                x.xx                
Pavarde7664    Vardas7664     4.56                x.xx                
Pavarde3615    Vardas3615     4.56                x.xx                
Pavarde327     Vardas327      4.56                x.xx                
Pavarde6570    Vardas6570     4.56                x.xx                
Pavarde462     Vardas462      4.56                x.xx                
Pavarde2043    Vardas2043     4.56                x.xx                
Pavarde9051    Vardas9051     4.56                x.xx                
Pavarde7110    Vardas7110     4.56                x.xx                
Pavarde5828    Vardas5828     4.56                x.xx                
Pavarde4377    Vardas4377     4.56                x.xx                
Pavarde1009    Vardas1009     4.56                x.xx                
Pavarde4847    Vardas4847     4.56                x.xx                
Pavarde4935    Vardas4935     4.56                x.xx                
Pavarde8919    Vardas8919     4.56                x.xx                
Pavarde3808    Vardas3808     4.56                x.xx                
Pavarde2092    Vardas2092     4.56                x.xx                
Pavarde3364    Vardas3364     4.56                x.xx                
Pavarde6344    Vardas6344     4.56                x.xx                
Pavarde85      Vardas85       4.56                x.xx                
Pavarde928     Vardas928      4.56                x.xx                
Pavarde2529    Vardas2529     4.56                x.xx                
Pavarde9708    Vardas9708     4.56                x.xx                
Pavarde7399    Vardas7399     4.56                x.xx                
Pavarde6282    Vardas6282     4.56                x.xx                
Pavarde4855    Vardas4855     4.57                x.xx                
Pavarde1304    Vardas1304     4.57                x.xx                
Pavarde7524    Vardas7524     4.57                x.xx                
Pavarde7042    Vardas7042     4.57                x.xx                
Pavarde2368    Vardas2368     4.57                x.xx                
Pavarde4757    Vardas4757     4.57                x.xx                
Pavarde2630    Vardas2630     4.57                x.xx                
Pavarde9490    Vardas9490     4.57                x.xx                
Pavarde9778    Vardas9778     4.57                x.xx                
Pavarde6799    Vardas6799     4.57                x.xx                
Pavarde1592    Vardas1592     4.57                x.xx                
Pavarde1885    Vardas1885     4.59                x.xx                
Pavarde7068    Vardas7068     4.59                x.xx                
Pavarde1932    Vardas1932     4.59                x.xx                
Pavarde3205    Vardas3205     4.59                x.xx                
Pavarde1938    Vardas1938     4.59                x.xx                
Pavarde9982    Vardas9982     4.59                x.xx                
Pavarde3256    Vardas3256     4.59                x.xx                
Pavarde1678    Vardas1678     4.59                x.xx                
Pavarde1628    Vardas1628     4.59                x.xx                
Pavarde6324    Vardas6324     4.59                x.xx                
Pavarde3367    Vardas3367     4.59                x.xx                
Pavarde297     Vardas297      4.59                x.xx                
Pavarde2627    Vardas2627     4.59                x.xx                
Pavarde1465    Vardas1465     4.59                x.xx                
Pavarde2099    Vardas2099     4.59                x.xx                
Pavarde4575    Vardas4575     4.59                x.xx                
Pavarde9828    Vardas9828     4.59                x.xx                
Pavarde7456    Vardas7456     4.59                x.xx                
Pavarde3504    Vardas3504     4.59                x.xx                
Pavarde627     Vardas627      4.59                x.xx                
Pavarde5745    Vardas5745     4.59                x.xx                
Pavarde5794    Vardas5794     4.59                x.xx                
Pavarde1011    Vardas1011     4.59                x.xx                
Pavarde5942    Vardas5942     4.59                x.xx                
Pavarde9597    Vardas9597     4.59                x.xx                
Pavarde8595    Vardas8595     4.59                x.xx                
Pavarde6033    Vardas6033     4.59                x.xx                
Pavarde7168    Vardas7168     4.59                x.xx                
Pavarde6210    Vardas6210     4.59                x.xx                
Pavarde9491    Vardas9491     4.59                x.xx                
Pavarde4070    Vardas4070     4.59                x.xx                
Pavarde447     Vardas447      4.59                x.xx                
Pavarde395     Vardas395      4.59                x.xx                
Pavarde9309    Vardas9309     4.59                x.xx                
Pavarde6684    Vardas6684     4.59                x.xx                
Pavarde215     Vardas215      4.59                x.xx                
Pavarde2439    Vardas2439     4.59                x.xx                
Pavarde6913    Vardas6913     4.59                x.xx                
Pavarde268     Vardas268      4.60                x.xx                
Pavarde8323    Vardas8323     4.60                x.xx                
Pavarde6426    Vardas6426     4.60                x.xx                
Pavarde457     Vardas457      4.60                x.xx                
Pavarde2151    Vardas2151     4.60                x.xx                
Pavarde6674    Vardas6674     4.60                x.xx                
Pavarde4303    Vardas4303     4.60                x.xx                
Pavarde3514    Vardas3514     4.60                x.xx                
Pavarde1376    Vardas1376     4.60                x.xx                
Pavarde3311    Vardas3311     4.60                x.xx                
Pavarde4725    Vardas4725     4.60                x.xx                
Pavarde5818    Vardas5818     4.60                x.xx                
Pavarde6235    Vardas6235     4.60                x.xx                
Pavarde4776    Vardas4776     4.60                x.xx                
Pavarde9458    Vardas9458     4.60                x.xx                
Pavarde7467    Vardas7467     4.61                x.xx                
Pavarde3614    Vardas3614     4.61                x.xx                
Pavarde3250    Vardas3250     4.61                x.xx                
Pavarde1788    Vardas1788     4.61                x.xx                
Pavarde8316    Vardas8316     4.61                x.xx                
Pavarde5758    Vardas5758     4.61                x.xx                
Pavarde3596    Vardas3596     4.61                x.xx                
Pavarde5792    Vardas5792     4.61                x.xx                
Pavarde4417    Vardas4417     4.61                x.xx                
Pavarde8043    Vardas8043     4.61                x.xx                
Pavarde6574    Vardas6574     4.61                x.xx                
Pavarde6565    Vardas6565     4.61                x.xx                
Pavarde4446    Vardas4446     4.61                x.xx                
Pavarde8277    Vardas8277     4.61                x.xx                
Pavarde26      Vardas26       4.61                x.xx                
Pavarde3802    Vardas3802     4.61                x.xx                
Pavarde9578    Vardas9578     4.61                x.xx                
Pavarde6944    Vardas6944     4.61                x.xx                
Pavarde8232    Vardas8232     4.61                x.xx                
Pavarde5057    Vardas5057     4.61                x.xx                
Pavarde4597    Vardas4597     4.61                x.xx                
Pavarde9863    Vardas9863     4.61                x.xx                
Pavarde2603    Vardas2603     4.61                x.xx                
Pavarde4158    Vardas4158     4.61                x.xx                
Pavarde5551    Vardas5551     4.61                x.xx                
Pavarde9790    Vardas9790     4.61                x.xx                
Pavarde1054    Vardas1054     4.61                x.xx                
Pavarde8874    Vardas8874     4.61                x.xx                
Pavarde5973    Vardas5973     4.61                x.xx                
Pavarde3425    Vardas3425     4.61                x.xx                
Pavarde438     Vardas438      4.61                x.xx                
Pavarde2257    Vardas2257     4.61                x.xx                
Pavarde5192    Vardas5192     4.61                x.xx                
Pavarde7022    Vardas7022     4.61                x.xx                
Pavarde5840    Vardas5840     4.61                x.xx                
Pavarde6523    Vardas6523     4.61                x.xx                
Pavarde5447    Vardas5447     4.61                x.xx                
Pavarde2194    Vardas2194     4.61                x.xx                
Pavarde5703    Vardas5703     4.61                x.xx                
Pavarde9996    Vardas9996     4.63                x.xx                
Pavarde3099    Vardas3099     4.63                x.xx                
Pavarde1019    Vardas1019     4.63                x.xx                
Pavarde6723    Vardas6723     4.63                x.xx                
Pavarde5209    Vardas5209     4.63                x.xx                
Pavarde3227    Vardas3227     4.63                x.xx                
Pavarde4552    Vardas4552     4.63                x.xx                
Pavarde2974    Vardas2974     4.63                x.xx                
Pavarde6834    Vardas6834     4.64                x.xx                
Pavarde2550    Vardas2550     4.64                x.xx                
Pavarde1701    Vardas1701     4.64                x.xx                
Pavarde3154    Vardas3154     4.64                x.xx                
Pavarde7032    Vardas7032     4.64                x.xx                
Pavarde6231    Vardas6231     4.64                x.xx                
Pavarde7678    Vardas7678     4.64                x.xx                
Pavarde5849    Vardas5849     4.64                x.xx                
Pavarde5467    Vardas5467     4.64                x.xx                
Pavarde4178    Vardas4178     4.64                x.xx                
Pavarde3306    Vardas3306     4.64                x.xx                
Pavarde6296    Vardas6296     4.64                x.xx                
Pavarde3795    Vardas3795     4.64                x.xx                
Pavarde3699    Vardas3699     4.64                x.xx                
Pavarde6573    Vardas6573     4.64                x.xx                
Pavarde3470    Vardas3470     4.64                x.xx                
Pavarde5675    Vardas5675     4.64                x.xx                
Pavarde4960    Vardas4960     4.64                x.xx                
Pavarde8309    Vardas8309     4.64                x.xx                
Pavarde6124    Vardas6124     4.64                x.xx                
Pavarde2026    Vardas2026     4.64                x.xx                
Pavarde3866    Vardas3866     4.64                x.xx                
Pavarde2907    Vardas2907     4.64                x.xx                
Pavarde390     Vardas390      4.64                x.xx                
Pavarde2208    Vardas2208     4.64                x.xx                
Pavarde8390    Vardas8390     4.64                x.xx                
Pavarde5336    Vardas5336     4.64                x.xx                
Pavarde642     Vardas642      4.64                x.xx                
Pavarde5331    Vardas5331     4.64                x.xx                
Pavarde2460    Vardas2460     4.65                x.xx                
Pavarde2359    Vardas2359     4.65                x.xx                
Pavarde9747    Vardas9747     4.65                x.xx                
Pavarde2862    Vardas2862     4.65                x.xx                
Pavarde4249    Vardas4249     4.65                x.xx                
Pavarde9202    Vardas9202     4.65                x.xx                
Pavarde3772    Vardas3772     4.65                x.xx                
Pavarde1170    Vardas1170     4.65                x.xx                
Pavarde2058    Vardas2058     4.65                x.xx                
Pavarde2766    Vardas2766     4.67                x.xx                
Pavarde2155    Vardas2155     4.67                x.xx                
Pavarde5014    Vardas5014     4.67                x.xx                
Pavarde9336    Vardas9336     4.67                x.xx                
Pavarde9149    Vardas9149     4.67                x.xx                
Pavarde1039    Vardas1039     4.67                x.xx                
Pavarde1789    Vardas1789     4.67                x.xx                
Pavarde6129    Vardas6129     4.67                x.xx                
Pavarde8632    Vardas8632     4.67                x.xx                
Pavarde2037    Vardas2037     4.67                x.xx                
Pavarde7514    Vardas7514     4.67                x.xx                
Pavarde6072    Vardas6072     4.67                x.xx                
Pavarde190     Vardas190      4.67                x.xx                
Pavarde9830    Vardas9830     4.67                x.xx                
Pavarde2633    Vardas2633     4.67                x.xx                
Pavarde8143    Vardas8143     4.67                x.xx                
Pavarde4759    Vardas4759     4.67                x.xx                
Pavarde7666    Vardas7666     4.67                x.xx                
Pavarde5152    Vardas5152     4.67                x.xx                
Pavarde3731    Vardas3731     4.67                x.xx                
Pavarde1223    Vardas1223     4.67                x.xx                
Pavarde5179    Vardas5179     4.67                x.xx                
Pavarde7885    Vardas7885     4.67                x.xx                
Pavarde7615    Vardas7615     4.67                x.xx                
Pavarde5593    Vardas5593     4.67                x.xx                
Pavarde669     Vardas669      4.67                x.xx                
Pavarde3332    Vardas3332     4.67                x.xx                
Pavarde9676    Vardas9676     4.67                x.xx                
Pavarde3489    Vardas3489     4.67                x.xx                
Pavarde7624    Vardas7624     4.67                x.xx                
Pavarde5625    Vardas5625     4.67                x.xx                
Pavarde2584    Vardas2584     4.67                x.xx                
Pavarde4838    Vardas4838     4.67                x.xx                
Pavarde4189    Vardas4189     4.67                x.xx                
Pavarde3193    Vardas3193     4.67                x.xx                
Pavarde9418    Vardas9418     4.67                x.xx                
Pavarde4137    Vardas4137     4.67                x.xx                
Pavarde1747    Vardas1747     4.67                x.xx                
Pavarde7973    Vardas7973     4.67                x.xx                
Pavarde3097    Vardas3097     4.67                x.xx                
Pavarde3224    Vardas3224     4.67                x.xx                
Pavarde1399    Vardas1399     4.67                x.xx                
Pavarde1501    Vardas1501     4.67                x.xx                
Pavarde2126    Vardas2126     4.67                x.xx                
Pavarde9373    Vardas9373     4.67                x.xx                
Pavarde586     Vardas586      4.67                x.xx                
Pavarde1766    Vardas1766     4.67                x.xx                
Pavarde8131    Vardas8131     4.67                x.xx                
Pavarde1519    Vardas1519     4.67                x.xx                
Pavarde7988    Vardas7988     4.67                x.xx                
Pavarde2722    Vardas2722     4.68                x.xx                
Pavarde7518    Vardas7518     4.68                x.xx                
Pavarde4260    Vardas4260     4.68                x.xx                
Pavarde84      Vardas84       4.68                x.xx                
Pavarde4675    Vardas4675     4.68                x.xx                
Pavarde2346    Vardas2346     4.68                x.xx                
Pavarde6849    Vardas6849     4.68                x.xx                
Pavarde287     Vardas287      4.68                x.xx                
Pavarde7040    Vardas7040     4.68                x.xx                
Pavarde2036    Vardas2036     4.69                x.xx                
Pavarde3622    Vardas3622     4.69                x.xx                
Pavarde9352    Vardas9352     4.69                x.xx                
Pavarde3340    Vardas3340     4.69                x.xx                
Pavarde7178    Vardas7178     4.69                x.xx                
Pavarde691     Vardas691      4.69                x.xx                
Pavarde4980    Vardas4980     4.69                x.xx                
Pavarde1363    Vardas1363     4.69                x.xx                
Pavarde5109    Vardas5109     4.69                x.xx                
Pavarde7376    Vardas7376     4.69                x.xx                
Pavarde884     Vardas884      4.69                x.xx                
Pavarde6075    Vardas6075     4.69                x.xx                
Pavarde9765    Vardas9765     4.69                x.xx                
Pavarde2546    Vardas2546     4.69                x.xx                
Pavarde5613    Vardas5613     4.69                x.xx                
Pavarde3868    Vardas3868     4.69                x.xx                
Pavarde2301    Vardas2301     4.69                x.xx                
Pavarde2925    Vardas2925     4.69                x.xx                
Pavarde1714    Vardas1714     4.69                x.xx                
Pavarde4422    Vardas4422     4.69                x.xx                
Pavarde3716    Vardas3716     4.69                x.xx                
Pavarde9736    Vardas9736     4.69                x.xx                
Pavarde4660    Vardas4660     4.69                x.xx                
Pavarde3246    Vardas3246     4.69                x.xx                
Pavarde3775    Vardas3775     4.69                x.xx                
Pavarde3997    Vardas3997     4.69                x.xx                
Pavarde4872    Vardas4872     4.69                x.xx                
Pavarde6456    Vardas6456     4.69                x.xx                
Pavarde10000   Vardas10000    4.69                x.xx                
Pavarde9284    Vardas9284     4.69                x.xx                
Pavarde467     Vardas467      4.69                x.xx                
Pavarde7144    Vardas7144     4.69                x.xx                
Pavarde9904    Vardas9904     4.69                x.xx                
Pavarde8077    Vardas8077     4.69                x.xx                
Pavarde8132    Vardas8132     4.69                x.xx                
Pavarde6272    Vardas6272     4.69                x.xx                
Pavarde5778    Vardas5778     4.69                x.xx                
Pavarde4072    Vardas4072     4.69                x.xx                
Pavarde1578    Vardas1578     4.69                x.xx                
Pavarde373     Vardas373      4.69                x.xx                
Pavarde2579    Vardas2579     4.71                x.xx                
Pavarde180     Vardas180      4.71                x.xx                
Pavarde5178    Vardas5178     4.71                x.xx                
Pavarde5008    Vardas5008     4.71                x.xx                
Pavarde7887    Vardas7887     4.71                x.xx                
Pavarde3722    Vardas3722     4.71                x.xx                
Pavarde3776    Vardas3776     4.71                x.xx                
Pavarde3264    Vardas3264     4.71                x.xx                
Pavarde2749    Vardas2749     4.71                x.xx                
Pavarde2739    Vardas2739     4.71                x.xx                
Pavarde3116    Vardas3116     4.71                x.xx                
Pavarde4190    Vardas4190     4.71                x.xx                
Pavarde7927    Vardas7927     4.72                x.xx                
Pavarde2484    Vardas2484     4.72                x.xx                
Pavarde7966    Vardas7966     4.72                x.xx                
Pavarde4149    Vardas4149     4.72                x.xx                
Pavarde5848    Vardas5848     4.72                x.xx                
Pavarde2465    Vardas2465     4.72                x.xx                
Pavarde3857    Vardas3857     4.72                x.xx                
Pavarde7707    Vardas7707     4.72                x.xx                
Pavarde114     Vardas114      4.72                x.xx                
Pavarde7660    Vardas7660     4.72                x.xx                
Pavarde161     Vardas161      4.72                x.xx                
Pavarde7710    Vardas7710     4.72                x.xx                
Pavarde6027    Vardas6027     4.72                x.xx                
Pavarde3633    Vardas3633     4.72                x.xx                
Pavarde8177    Vardas8177     4.72                x.xx                
Pavarde318     Vardas318      4.72                x.xx                
Pavarde320     Vardas320      4.72                x.xx                
Pavarde7215    Vardas7215     4.72                x.xx                
Pavarde9311    Vardas9311     4.72                x.xx                
Pavarde381     Vardas381      4.72                x.xx                
Pavarde852     Vardas852      4.72                x.xx                
Pavarde446     Vardas446      4.72                x.xx                
Pavarde2238    Vardas2238     4.72                x.xx                
Pavarde4278    Vardas4278     4.72                x.xx                
Pavarde509     Vardas509      4.72                x.xx                
Pavarde6242    Vardas6242     4.72                x.xx                
Pavarde4139    Vardas4139     4.72                x.xx                
Pavarde5571    Vardas5571     4.72                x.xx                
Pavarde7574    Vardas7574     4.72                x.xx                
Pavarde7795    Vardas7795     4.72                x.xx                
Pavarde6268    Vardas6268     4.72                x.xx                
Pavarde5218    Vardas5218     4.72                x.xx                
Pavarde5544    Vardas5544     4.72                x.xx                
Pavarde1755    Vardas1755     4.72                x.xx                
Pavarde8347    Vardas8347     4.72                x.xx                
Pavarde7081    Vardas7081     4.72                x.xx                
Pavarde9095    Vardas9095     4.72                x.xx                
Pavarde3735    Vardas3735     4.72                x.xx                
Pavarde1201    Vardas1201     4.72                x.xx                
Pavarde3286    Vardas3286     4.72                x.xx                
Pavarde5172    Vardas5172     4.72                x.xx                
Pavarde2905    Vardas2905     4.72                x.xx                
Pavarde3515    Vardas3515     4.72                x.xx                
Pavarde1171    Vardas1171     4.72                x.xx                
Pavarde4530    Vardas4530     4.72                x.xx                
Pavarde2100    Vardas2100     4.73                x.xx                
Pavarde6473    Vardas6473     4.73                x.xx                
Pavarde2891    Vardas2891     4.73                x.xx                
Pavarde8906    Vardas8906     4.73                x.xx                
Pavarde8189    Vardas8189     4.73                x.xx                
Pavarde296     Vardas296      4.73                x.xx                
Pavarde5134    Vardas5134     4.73                x.xx                
Pavarde38      Vardas38       4.73                x.xx                
Pavarde7908    Vardas7908     4.73                x.xx                
Pavarde6286    Vardas6286     4.73                x.xx                
Pavarde1243    Vardas1243     4.73                x.xx                
Pavarde6338    Vardas6338     4.73                x.xx                
Pavarde5442    Vardas5442     4.73                x.xx                
Pavarde2723    Vardas2723     4.75                x.xx                
Pavarde8092    Vardas8092     4.75                x.xx                
Pavarde8041    Vardas8041     4.75                x.xx                
Pavarde1204    Vardas1204     4.75                x.xx                
Pavarde8757    Vardas8757     4.75                x.xx                
Pavarde5224    Vardas5224     4.75                x.xx                
Pavarde2014    Vardas2014     4.75                x.xx                
Pavarde5009    Vardas5009     4.75                x.xx                
Pavarde4391    Vardas4391     4.75                x.xx                
Pavarde4873    Vardas4873     4.75                x.xx                
Pavarde7835    Vardas7835     4.75                x.xx                
Pavarde300     Vardas300      4.75                x.xx                
Pavarde2365    Vardas2365     4.75                x.xx                
Pavarde2689    Vardas2689     4.75                x.xx                
Pavarde2086    Vardas2086     4.75                x.xx                
Pavarde1599    Vardas1599     4.75                x.xx                
Pavarde2371    Vardas2371     4.75                x.xx                
Pavarde357     Vardas357      4.75                x.xx                
Pavarde9756    Vardas9756     4.75                x.xx                
Pavarde6043    Vardas6043     4.75                x.xx                
Pavarde7213    Vardas7213     4.75                x.xx                
Pavarde6677    Vardas6677     4.75                x.xx                
Pavarde8623    Vardas8623     4.75                x.xx                
Pavarde2801    Vardas2801     4.75                x.xx                
Pavarde4692    Vardas4692     4.75                x.xx                
Pavarde6165    Vardas6165     4.75                x.xx                
Pavarde5841    Vardas5841     4.75                x.xx                
Pavarde7579    Vardas7579     4.75                x.xx                
Pavarde2876    Vardas2876     4.75                x.xx                
Pavarde7176    Vardas7176     4.75                x.xx                
Pavarde5330    Vardas5330     4.75                x.xx                
Pavarde5800    Vardas5800     4.75                x.xx                
Pavarde4302    Vardas4302     4.75                x.xx                
Pavarde4076    Vardas4076     4.75                x.xx                
Pavarde8273    Vardas8273     4.75                x.xx                
Pavarde4510    Vardas4510     4.75                x.xx                
Pavarde9285    Vardas9285     4.75                x.xx                
Pavarde2871    Vardas2871     4.75                x.xx                
Pavarde7768    Vardas7768     4.75                x.xx                
Pavarde7930    Vardas7930     4.75                x.xx                
Pavarde2983    Vardas2983     4.75                x.xx                
Pavarde1688    Vardas1688     4.75                x.xx                
Pavarde7704    Vardas7704     4.76                x.xx                
Pavarde4863    Vardas4863     4.76                x.xx                
Pavarde1193    Vardas1193     4.76                x.xx                
Pavarde2237    Vardas2237     4.76                x.xx                
Pavarde4324    Vardas4324     4.76                x.xx                
Pavarde9162    Vardas9162     4.76                x.xx                
Pavarde7634    Vardas7634     4.76                x.xx                
Pavarde9645    Vardas9645     4.76                x.xx                
Pavarde7619    Vardas7619     4.76                x.xx                
Pavarde8888    Vardas8888     4.76                x.xx                
Pavarde3291    Vardas3291     4.76                x.xx                
Pavarde5986    Vardas5986     4.77                x.xx                
Pavarde3881    Vardas3881     4.77                x.xx                
Pavarde2337    Vardas2337     4.77                x.xx                
Pavarde9604    Vardas9604     4.77                x.xx                
Pavarde942     Vardas942      4.77                x.xx                
Pavarde7339    Vardas7339     4.77                x.xx                
Pavarde6659    Vardas6659     4.77                x.xx                
Pavarde4507    Vardas4507     4.77                x.xx                
Pavarde9244    Vardas9244     4.77                x.xx                
Pavarde8096    Vardas8096     4.77                x.xx                
Pavarde7263    Vardas7263     4.77                x.xx                
Pavarde7291    Vardas7291     4.77                x.xx                
Pavarde7272    Vardas7272     4.77                x.xx                
Pavarde5991    Vardas5991     4.77                x.xx                
Pavarde3686    Vardas3686     4.77                x.xx                
Pavarde5128    Vardas5128     4.77                x.xx                
Pavarde7856    Vardas7856     4.77                x.xx                
Pavarde5875    Vardas5875     4.77                x.xx                
Pavarde8483    Vardas8483     4.77                x.xx                
Pavarde4868    Vardas4868     4.77                x.xx                
Pavarde7907    Vardas7907     4.77                x.xx                
Pavarde3436    Vardas3436     4.77                x.xx                
Pavarde2542    Vardas2542     4.77                x.xx                
Pavarde8672    Vardas8672     4.77                x.xx                
Pavarde1574    Vardas1574     4.77                x.xx                
Pavarde3166    Vardas3166     4.77                x.xx                
Pavarde8289    Vardas8289     4.77                x.xx                
Pavarde6034    Vardas6034     4.79                x.xx                
Pavarde7949    Vardas7949     4.79                x.xx                
Pavarde1795    Vardas1795     4.79                x.xx                
Pavarde986     Vardas986      4.79                x.xx                
Pavarde7478    Vardas7478     4.79                x.xx                
Pavarde4080    Vardas4080     4.79                x.xx                
Pavarde7267    Vardas7267     4.79                x.xx                
Pavarde9752    Vardas9752     4.79                x.xx                
Pavarde6886    Vardas6886     4.79                x.xx                
Pavarde6937    Vardas6937     4.79                x.xx                
Pavarde9897    Vardas9897     4.79                x.xx                
Pavarde5066    Vardas5066     4.79                x.xx                
Pavarde5220    Vardas5220     4.79                x.xx                
Pavarde5169    Vardas5169     4.79                x.xx                
Pavarde7239    Vardas7239     4.80                x.xx                
Pavarde7310    Vardas7310     4.80                x.xx                
Pavarde7960    Vardas7960     4.80                x.xx                
Pavarde929     Vardas929      4.80                x.xx                
Pavarde8464    Vardas8464     4.80                x.xx                
Pavarde8540    Vardas8540     4.80                x.xx                
Pavarde8896    Vardas8896     4.80                x.xx                
Pavarde2567    Vardas2567     4.80                x.xx                
Pavarde2679    Vardas2679     4.80                x.xx                
Pavarde3019    Vardas3019     4.80                x.xx                
Pavarde1165    Vardas1165     4.80                x.xx                
Pavarde3067    Vardas3067     4.80                x.xx                
Pavarde3172    Vardas3172     4.80                x.xx                
Pavarde3711    Vardas3711     4.80                x.xx                
Pavarde3885    Vardas3885     4.80                x.xx                
Pavarde985     Vardas985      4.80                x.xx                
Pavarde758     Vardas758      4.80                x.xx                
Pavarde3903    Vardas3903     4.80                x.xx                
Pavarde4129    Vardas4129     4.80                x.xx                
Pavarde4333    Vardas4333     4.80                x.xx                
Pavarde205     Vardas205      4.80                x.xx                
Pavarde4569    Vardas4569     4.80                x.xx                
Pavarde1251    Vardas1251     4.80                x.xx                
Pavarde5817    Vardas5817     4.80                x.xx                
Pavarde1272    Vardas1272     4.80                x.xx                
Pavarde7014    Vardas7014     4.80                x.xx                
Pavarde43      Vardas43       4.80                x.xx                
Pavarde7030    Vardas7030     4.80                x.xx                
Pavarde7717    Vardas7717     4.81                x.xx                
Pavarde8530    Vardas8530     4.81                x.xx                
Pavarde7924    Vardas7924     4.81                x.xx                
Pavarde9715    Vardas9715     4.81                x.xx                
Pavarde694     Vardas694      4.81                x.xx                
Pavarde8866    Vardas8866     4.81                x.xx                
